date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2019-11-20","55
                                       ",119,31,60,7,27,0.64,81
"
                                        2019-11-21","66
                                       ",196,38,81,7,48,0.63,82
"
                                        2019-11-22","68
                                       ",196,41,86,8,53,0.62,79
"
                                        2019-11-23","63
                                       ",160,35,70,5,39,0.56,84
"
                                        2019-11-24","59
                                       ",219,38,67,5,34,0.58,82
"
                                        2019-11-25","55
                                       ",291,34,60,5,32,0.58,72
"
                                        2019-11-26","67
                                       ",281,46,80,6,24,0.79,70
"
                                        2019-11-27","56
                                       ",229,34,62,6,27,0.65,87
"
                                        2019-11-28","43
                                       ",176,21,45,7,29,0.73,46
"
                                        2019-11-29","49
                                       ",162,25,51,6,30,0.72,49
"
                                        2019-11-30","55
                                       ",170,30,59,6,36,0.70,53
"
                                        2019-12-01","64
                                       ",250,40,78,7,43,0.70,67
"
                                        2019-12-02","48
                                       ",164,25,51,8,22,0.70,52
"
                                        2019-12-03","58
                                       ",172,35,66,9,26,0.55,78
"
                                        2019-12-04","58
                                       ",156,34,66,11,31,0.57,74
"
                                        2019-12-05","51
                                       ",137,28,53,9,28,0.46,59
"
                                        2019-12-06","56
                                       ",165,34,63,11,24,0.46,78
"
                                        2019-12-07","60
                                       ",128,39,69,11,31,0.55,79
"
                                        2019-12-08","53
                                       ",70,31,57,9,37,0.58,66
"
                                        2019-12-09","65
                                       ",103,40,80,8,58,0.72,50
"
                                        2019-12-10","75
                                       ",127,50,100,7,69,0.77,52
"
                                        2019-12-11","80
                                       ",163,57,109,8,76,0.85,60
"
                                        2019-12-12","60
                                       ",108,38,71,6,38,0.61,81
"
                                        2019-12-13","63
                                       ",101,37,76,5,33,0.63,81
"
                                        2019-12-14","63
                                       ",121,37,75,6,42,0.64,72
"
                                        2019-12-15","52
                                       ",103,28,54,5,26,0.60,64
"
                                        2019-12-16","48
                                       ",79,26,50,5,38,0.59,54
"
                                        2019-12-17","50
                                       ",110,26,53,5,47,0.61,37
"
                                        2019-12-18","49
                                       ",174,26,54,5,39,0.59,31
"
                                        2019-12-19","64
                                       ",229,45,72,5,29,0.83,38
"
                                        2019-12-20","51
                                       ",143,32,56,6,37,1.05,42
"
                                        2019-12-21","55
                                       ",151,35,60,5,50,0.88,31
"
                                        2019-12-22","86
                                       ",244,64,106,6,68,0.90,35
"
                                        2019-12-23","65
                                       ",162,44,75,5,40,0.78,45
"
                                        2019-12-24","50
                                       ",113,31,54,5,35,0.66,64
"
                                        2019-12-25","53
                                       ",138,35,58,5,29,0.58,66
"
                                        2019-12-26","66
                                       ",232,44,78,7,49,0.75,46
"
                                        2019-12-27","41
                                       ",64,19,44,6,33,0.80,47
"
                                        2019-12-28","68
                                       ",123,46,83,7,48,0.87,65
"
                                        2019-12-29","85
                                       ",192,63,104,7,66,0.87,42
"
                                        2019-12-30","56
                                       ",116,37,54,5,43,0.73,27
"
                                        2019-12-31","51
                                       ",153,35,56,6,34,0.70,30
"
                                        2020-01-01","59
                                       ",120,42,68,5,25,0.73,42
"
                                        2020-01-02","48
                                       ",72,32,51,5,31,0.59,48
"
                                        2020-01-03","63
                                       ",107,44,74,5,46,0.68,51
"
                                        2020-01-04","67
                                       ",117,48,79,5,40,0.63,62
"
                                        2020-01-05","41
                                       ",64,24,43,5,21,0.50,71
"
                                        2020-01-06","36
                                       ",81,18,36,5,21,0.51,72
"
                                        2020-01-07","49
                                       ",183,25,50,5,47,0.59,46
"
                                        2020-01-08","45
                                       ",105,23,47,6,37,0.61,56
"
                                        2020-01-09","50
                                       ",108,24,52,5,22,0.75,88
"
                                        2020-01-10","57
                                       ",178,36,63,5,31,0.79,81
"
                                        2020-01-11","62
                                       ",201,42,73,5,39,0.73,56
"
                                        2020-01-12","38
                                       ",91,16,40,6,31,0.96,42
"
                                        2020-01-13","51
                                       ",107,30,53,6,33,0.91,50
"
                                        2020-01-14","49
                                       ",77,31,52,5,28,0.68,73
"
                                        2020-01-15","53
                                       ",94,34,57,5,19,0.63,83
"
                                        2020-01-16","59
                                       ",172,40,65,5,26,0.68,68
"
                                        2020-01-17","30
                                       ",61,16,30,5,23,0.88,42
"
                                        2020-01-18","36
                                       ",58,20,36,5,22,0.83,51
"
                                        2020-01-19","48
                                       ",92,32,49,5,22,0.82,40
"
                                        2020-01-20","37
                                       ",54,25,37,5,21,0.77,51
"
                                        2020-01-21","49
                                       ",81,33,49,5,22,0.70,65
"
                                        2020-01-22","44
                                       ",84,30,45,4,20,0.59,73
"
                                        2020-01-23","37
                                       ",76,24,37,5,18,0.58,62
"
                                        2020-01-24","26
                                       ",34,16,25,5,13,0.56,57
"
                                        2020-01-25","34
                                       ",81,24,31,5,11,0.58,54
"
                                        2020-01-26","14
                                       ",24,8,11,4,11,0.76,26
"
                                        2020-01-27","13
                                       ",7,5,8,4,10,0.65,42
"
                                        2020-01-28","18
                                       ",22,11,13,4,9,0.60,51
"
                                        2020-01-29","31
                                       ",47,21,24,5,10,0.65,63
"
                                        2020-01-30","38
                                       ",75,26,33,5,11,0.55,73
"
                                        2020-01-31","42
                                       ",59,29,35,5,13,0.51,80
"
                                        2020-02-01","42
                                       ",62,28,39,5,14,0.53,78
"
                                        2020-02-02","43
                                       ",111,28,43,5,11,0.53,93
"
                                        2020-02-03","37
                                       ",83,24,38,5,14,0.48,75
"
                                        2020-02-04","24
                                       ",40,16,23,5,14,0.59,41
"
                                        2020-02-05","23
                                       ",33,15,21,4,12,0.56,41
"
                                        2020-02-06","31
                                       ",132,18,30,5,10,0.50,78
"
                                        2020-02-07","36
                                       ",135,21,36,5,14,0.55,46
"
                                        2020-02-08","13
                                       ",11,6,11,5,10,0.52,39
"
                                        2020-02-09","24
                                       ",40,16,19,5,11,0.60,43
"
                                        2020-02-10","35
                                       ",71,24,30,5,14,0.58,43
"
                                        2020-02-11","47
                                       ",127,32,44,5,17,0.55,54
"
                                        2020-02-12","46
                                       ",144,30,47,5,24,0.56,43
"
                                        2020-02-13","26
                                       ",36,15,25,4,21,0.52,33
"
                                        2020-02-14","17
                                       ",9,10,16,4,15,0.50,45
"
                                        2020-02-15","23
                                       ",95,14,22,4,15,0.49,44
"
                                        2020-02-16","13
                                       ",14,3,5,4,10,0.70,42
"
                                        2020-02-17","21
                                       ",24,11,16,5,10,0.55,64
"
                                        2020-02-18","24
                                       ",12,13,21,5,13,0.48,72
"
                                        2020-02-19","30
                                       ",34,17,29,5,18,0.52,69
"
                                        2020-02-20","31
                                       ",36,19,31,5,18,0.52,72
"
                                        2020-02-21","29
                                       ",30,16,28,5,20,0.51,67
"
                                        2020-02-22","42
                                       ",70,27,42,5,26,0.60,73
"
                                        2020-02-23","38
                                       ",45,22,38,5,13,0.57,89
"
                                        2020-02-24","50
                                       ",88,23,51,5,13,0.56,88
"
                                        2020-02-25","44
                                       ",93,22,44,5,23,0.57,53
"
                                        2020-02-26","28
                                       ",17,15,27,5,24,0.55,41
"
                                        2020-02-27","26
                                       ",29,14,25,5,19,0.59,58
"
                                        2020-02-28","31
                                       ",124,17,31,4,16,0.54,70
"
                                        2020-02-29","28
                                       ",63,15,28,5,27,0.60,40
"
                                        2020-03-01","37
                                       ",112,21,37,5,33,0.60,38
"
                                        2020-03-02","29
                                       ",55,17,29,5,18,0.70,66
"
                                        2020-03-03","36
                                       ",122,18,35,5,17,0.70,77
"
                                        2020-03-04","24
                                       ",48,14,23,5,23,0.70,50
"
                                        2020-03-05","18
                                       ",19,8,17,5,18,0.75,36
"
                                        2020-03-06","34
                                       ",67,21,34,5,15,0.55,78
"
                                        2020-03-07","38
                                       ",82,23,38,5,20,0.53,66
"
                                        2020-03-08","30
                                       ",44,19,30,5,21,0.54,45
"
                                        2020-03-09","27
                                       ",53,17,27,5,23,0.59,41
"
                                        2020-03-10","25
                                       ",20,9,18,5,20,0.74,61
"
                                        2020-03-11","35
                                       ",43,21,35,5,19,0.65,71
"
                                        2020-03-12","54
                                       ",141,29,60,5,19,0.65,81
"
                                        2020-03-13","46
                                       ",150,30,48,5,27,0.67,41
"
                                        2020-03-14","29
                                       ",37,17,27,5,21,0.78,62
"
                                        2020-03-15","51
                                       ",105,32,53,6,18,0.70,88
"
                                        2020-03-16","48
                                       ",103,23,50,6,18,0.55,102
"
                                        2020-03-17","55
                                       ",147,26,59,5,23,0.55,92
"
                                        2020-03-18","52
                                       ",109,29,57,5,35,0.60,54
"
                                        2020-03-19","34
                                       ",52,21,33,5,39,0.66,30
"
                                        2020-03-20","44
                                       ",70,28,44,5,31,0.67,42
"
                                        2020-03-21","46
                                       ",94,24,48,5,24,0.58,61
"
                                        2020-03-22","39
                                       ",82,22,40,5,34,0.60,34
"
                                        2020-03-23","35
                                       ",59,21,35,5,33,0.54,34
"
                                        2020-03-24","35
                                       ",46,20,34,5,19,0.51,88
"
                                        2020-03-25","35
                                       ",45,18,35,5,19,0.48,78
"
                                        2020-03-26","34
                                       ",71,21,34,5,23,0.52,48
"
                                        2020-03-27","30
                                       ",152,18,30,5,25,0.50,34
"
                                        2020-03-28","33
                                       ",163,19,33,5,30,0.59,28
"
                                        2020-03-29","32
                                       ",139,11,32,5,17,0.53,56
"
                                        2020-03-30","34
                                       ",138,17,34,5,30,0.62,27
"
                                        2020-03-31","38
                                       ",132,19,38,5,34,0.76,12
"
                                        2020-04-01","27
                                       ",41,13,27,5,30,0.74,10
"
                                        2020-04-02","34
                                       ",73,16,33,5,20,0.63,70
"
                                        2020-04-03","37
                                       ",87,22,36,5,23,0.65,61
"
                                        2020-04-04","24
                                       ",46,14,22,5,25,0.71,39
"
                                        2020-04-05","21
                                       ",26,14,21,5,23,0.71,28
"
                                        2020-04-06","24
                                       ",24,15,21,5,28,0.71,30
"
                                        2020-04-07","28
                                       ",29,18,28,5,33,0.73,31
"
                                        2020-04-08","36
                                       ",42,21,36,5,29,0.54,68
"
                                        2020-04-09","43
                                       ",84,22,44,6,34,0.48,86
"
                                        2020-04-10","40
                                       ",48,20,40,5,21,0.44,101
"
                                        2020-04-11","57
                                       ",232,31,62,5,28,0.59,69
"
                                        2020-04-12","27
                                       ",22,9,17,6,14,0.57,84
"
                                        2020-04-13","38
                                       ",31,20,38,7,22,0.40,105
"
                                        2020-04-14","51
                                       ",90,29,54,6,37,0.48,88
"
                                        2020-04-15","66
                                       ",192,41,71,6,44,0.61,102
"
                                        2020-04-16","48
                                       ",48,29,54,5,36,0.56,65
"
                                        2020-04-17","38
                                       ",38,20,38,5,25,0.52,61
"
                                        2020-04-18","45
                                       ",80,23,45,5,31,0.54,49
"
                                        2020-04-19","41
                                       ",112,23,42,5,27,0.55,40
"
                                        2020-04-20","28
                                       ",36,15,28,5,25,0.51,28
"
                                        2020-04-21","25
                                       ",43,15,25,5,22,0.50,26
"
                                        2020-04-22","26
                                       ",79,10,17,5,19,0.59,60
"
                                        2020-04-23","22
                                       ",32,10,20,5,25,0.75,39
"
                                        2020-04-24","31
                                       ",70,17,31,5,24,0.65,43
"
                                        2020-04-25","43
                                       ",106,27,45,5,34,0.65,48
"
                                        2020-04-26","91
                                       ",362,61,96,7,47,0.82,100
"
                                        2020-04-27","62
                                       ",275,42,67,7,42,0.70,92
"
                                        2020-04-28","48
                                       ",89,23,49,6,29,0.54,107
"
                                        2020-04-29","49
                                       ",86,23,50,5,20,0.51,100
"
                                        2020-04-30","45
                                       ",63,23,45,5,28,0.51,79
"
                                        2020-05-01","37
                                       ",51,20,37,5,24,0.52,47
"
                                        2020-05-02","35
                                       ",56,21,35,5,23,0.54,48
"
                                        2020-05-03","30
                                       ",39,16,30,5,23,0.50,48
"
                                        2020-05-04","25
                                       ",14,12,25,5,18,0.48,37
"
                                        2020-05-05","18
                                       ",7,7,18,5,15,0.42,32
"
                                        2020-05-06","20
                                       ",8,8,20,4,17,0.46,28
"
                                        2020-05-07","16
                                       ",6,6,16,4,16,0.41,30
"
                                        2020-05-08","15
                                       ",8,5,15,4,15,0.46,28
"
                                        2020-05-09","14
                                       ",5,5,14,5,18,0.50,25
"
                                        2020-05-10","21
                                       ",9,9,21,4,21,0.54,37
"
                                        2020-05-11","36
                                       ",55,16,36,5,35,0.66,58
"
                                        2020-05-12","35
                                       ",57,20,35,5,33,0.70,79
"
                                        2020-05-13","46
                                       ",86,29,47,5,31,0.76,87
"
                                        2020-05-14","35
                                       ",49,16,34,5,14,0.59,96
"
                                        2020-05-15","30
                                       ",58,16,30,5,15,0.56,55
"
                                        2020-05-16","20
                                       ",9,11,20,5,19,0.45,38
"
                                        2020-05-17","25
                                       ",24,12,24,5,23,0.48,47
"
                                        2020-05-18","21
                                       ",8,11,20,5,29,0.53,42
"
                                        2020-05-19","26
                                       ",33,11,23,5,27,0.58,59
"
                                        2020-05-20","26
                                       ",23,13,25,5,17,0.57,69
"
                                        2020-05-21","21
                                       ",13,9,19,4,23,0.55,44
"
                                        2020-05-22","24
                                       ",27,14,24,4,27,0.64,47
"
                                        2020-05-23","22
                                       ",22,7,14,5,18,0.61,68
"
                                        2020-05-24","25
                                       ",33,8,17,5,16,0.53,79
"
                                        2020-05-25","22
                                       ",36,10,21,5,22,0.56,49
"
                                        2020-05-26","29
                                       ",92,17,28,5,26,0.60,43
"
                                        2020-05-27","41
                                       ",167,25,41,5,37,0.79,53
"
                                        2020-05-28","37
                                       ",87,20,37,5,24,0.74,53
"
                                        2020-05-29","24
                                       ",11,12,23,5,16,0.57,61
"
                                        2020-05-30","18
                                       ",6,7,16,4,25,0.53,29
"
                                        2020-05-31","22
                                       ",12,11,22,5,20,0.54,23
"
                                        2020-06-01","20
                                       ",14,9,20,5,18,0.52,21
"
                                        2020-06-02","16
                                       ",9,8,16,5,19,0.48,18
"
                                        2020-06-03","15
                                       ",6,6,15,5,16,0.47,29
"
                                        2020-06-04","16
                                       ",9,7,16,5,15,0.46,30
"
                                        2020-06-05","18
                                       ",11,7,18,5,15,0.45,32
"
                                        2020-06-06","17
                                       ",9,6,16,4,22,0.51,32
"
                                        2020-06-07","19
                                       ",17,9,18,5,24,0.58,27
"
                                        2020-06-08","18
                                       ",20,10,18,5,25,0.58,25
"
                                        2020-06-09","20
                                       ",29,9,20,5,20,0.53,27
"
                                        2020-06-10","19
                                       ",20,8,19,5,22,0.55,27
"
                                        2020-06-11","15
                                       ",7,7,14,5,18,0.50,28
"
                                        2020-06-12","16
                                       ",11,7,15,5,21,0.49,35
"
                                        2020-06-13","20
                                       ",37,9,20,5,16,0.48,34
"
                                        2020-06-14","15
                                       ",5,3,11,4,11,0.48,45
"
                                        2020-06-15","14
                                       ",10,5,13,5,15,0.48,38
"
                                        2020-06-16","15
                                       ",11,5,15,5,16,0.49,27
"
                                        2020-06-17","14
                                       ",9,4,13,5,18,0.51,29
"
                                        2020-06-18","14
                                       ",7,5,14,5,18,0.50,31
"
                                        2020-06-19","14
                                       ",6,7,14,5,18,0.42,31
"
                                        2020-06-20","14
                                       ",9,6,14,5,17,0.40,29
"
                                        2020-06-21","13
                                       ",5,6,13,5,14,0.42,27
"
                                        2020-06-22","17
                                       ",26,7,17,5,16,0.43,31
"
                                        2020-06-23","18
                                       ",37,7,18,5,17,0.43,33
"
                                        2020-06-24","20
                                       ",34,8,20,5,18,0.46,33
"
                                        2020-06-25","16
                                       ",13,6,16,5,12,0.44,32
"
                                        2020-06-26","14
                                       ",11,5,14,5,13,0.41,28
"
                                        2020-06-27","12
                                       ",6,4,11,5,15,0.41,31
"
                                        2020-06-28","12
                                       ",7,5,10,5,16,0.40,33
"
                                        2020-06-29","12
                                       ",4,5,11,5,18,0.43,33
"
                                        2020-06-30","13
                                       ",5,6,11,5,20,0.45,33
"
                                        2020-07-01","12
                                       ",3,5,11,5,18,0.48,31
"
                                        2020-07-02","14
                                       ",6,7,12,5,16,0.50,35
"
                                        2020-07-03","15
                                       ",6,7,15,5,20,0.52,29
"
                                        2020-07-04","16
                                       ",9,6,16,5,18,0.50,29
"
                                        2020-07-05","14
                                       ",9,6,13,5,16,0.49,31
"
                                        2020-07-06","13
                                       ",5,5,13,5,15,0.46,31
"
                                        2020-07-07","14
                                       ",8,6,14,5,16,0.47,29
"
                                        2020-07-08","18
                                       ",29,7,18,4,16,0.48,26
"
                                        2020-07-09","22
                                       ",44,10,22,5,16,0.50,32
"
                                        2020-07-10","19
                                       ",29,7,19,5,14,0.50,24
"
                                        2020-07-11","19
                                       ",33,7,19,5,14,0.44,30
"
                                        2020-07-12","15
                                       ",13,7,15,5,16,0.50,30
"
                                        2020-07-13","17
                                       ",22,7,17,5,21,0.51,30
"
                                        2020-07-14","26
                                       ",62,11,25,6,25,0.56,54
"
                                        2020-07-15","18
                                       ",18,8,17,6,22,0.53,32
"
                                        2020-07-16","14
                                       ",9,5,14,5,15,0.51,28
"
                                        2020-07-17","14
                                       ",9,6,14,5,15,0.60,24
"
                                        2020-07-18","12
                                       ",7,5,12,5,14,0.50,24
"
                                        2020-07-19","14
                                       ",11,6,13,5,12,0.50,29
"
                                        2020-07-20","13
                                       ",6,5,12,5,16,0.50,27
"
                                        2020-07-21","15
                                       ",23,6,14,5,18,0.56,32
"
                                        2020-07-22","13
                                       ",6,6,13,5,14,0.49,31
"
                                        2020-07-23","14
                                       ",9,5,13,6,16,0.50,33
"
                                        2020-07-24","18
                                       ",19,7,15,6,22,0.50,39
"
                                        2020-07-25","20
                                       ",28,8,18,6,20,0.51,44
"
                                        2020-07-26","16
                                       ",5,6,15,5,15,0.50,36
"
                                        2020-07-27","13
                                       ",2,6,13,5,14,0.50,27
"
                                        2020-07-28","13
                                       ",2,6,13,6,16,0.50,27
"
                                        2020-07-29","18
                                       ",10,9,17,6,21,0.54,39
"
                                        2020-07-30","19
                                       ",17,9,17,5,13,0.51,46
"
                                        2020-07-31","18
                                       ",17,9,18,5,14,0.52,30
"
                                        2020-08-01","13
                                       ",11,5,13,5,10,0.50,33
"
                                        2020-08-02","13
                                       ",3,5,9,5,10,0.53,42
"
                                        2020-08-03","12
                                       ",2,4,8,5,16,0.57,34
"
                                        2020-08-04","14
                                       ",14,5,12,6,20,0.56,31
"
                                        2020-08-05","13
                                       ",13,6,13,5,16,0.53,22
"
                                        2020-08-06","15
                                       ",26,7,15,5,14,0.48,22
"
                                        2020-08-07","15
                                       ",30,6,15,6,12,0.45,24
"
                                        2020-08-08","17
                                       ",30,6,17,6,14,0.46,29
"
                                        2020-08-09","18
                                       ",30,6,16,6,18,0.50,36
"
                                        2020-08-10","17
                                       ",23,7,16,6,18,0.50,39
"
                                        2020-08-11","14
                                       ",10,7,14,6,15,0.49,26
"
                                        2020-08-12","12
                                       ",3,5,11,5,15,0.56,31
"
                                        2020-08-13","14
                                       ",10,6,14,5,15,0.54,24
"
                                        2020-08-14","17
                                       ",37,7,17,5,15,0.48,27
"
                                        2020-08-15","17
                                       ",30,8,17,5,20,0.49,23
"
                                        2020-08-16","20
                                       ",54,9,19,5,14,0.47,32
"
                                        2020-08-17","20
                                       ",50,11,20,5,16,0.50,24
"
                                        2020-08-18","28
                                       ",121,13,28,5,21,0.54,24
"
                                        2020-08-19","14
                                       ",11,6,12,5,10,0.48,38
"
                                        2020-08-20","22
                                       ",72,11,22,5,16,0.49,28
"
                                        2020-08-21","44
                                       ",298,27,44,6,28,0.55,55
"
                                        2020-08-22","48
                                       ",272,32,49,6,31,0.60,65
"
                                        2020-08-23","29
                                       ",91,17,29,6,27,0.53,38
"
                                        2020-08-24","28
                                       ",87,15,27,6,24,0.50,58
"
                                        2020-08-25","25
                                       ",49,12,23,6,20,0.55,61
"
                                        2020-08-26","22
                                       ",12,10,22,6,19,0.51,43
"
                                        2020-08-27","37
                                       ",163,16,30,6,29,0.58,78
"
                                        2020-08-28","47
                                       ",201,24,41,6,28,0.59,95
"
                                        2020-08-29","61
                                       ",297,30,48,6,29,0.64,119
"
                                        2020-08-30","46
                                       ",197,30,48,6,26,0.65,91
"
                                        2020-08-31","36
                                       ",189,21,36,6,24,0.56,77
"
                                        2020-09-01","51
                                       ",269,26,43,6,35,0.64,87
"
                                        2020-09-02","67
                                       ",348,40,62,7,44,0.84,103
"
                                        2020-09-03","77
                                       ",360,52,74,7,40,0.94,109
"
                                        2020-09-04","53
                                       ",220,37,51,5,25,0.79,88
"
                                        2020-09-05","33
                                       ",71,20,30,5,20,0.70,87
"
                                        2020-09-06","36
                                       ",91,20,32,5,22,0.68,74
"
                                        2020-09-07","19
                                       ",14,10,18,5,22,0.57,42
"
                                        2020-09-08","12
                                       ",4,5,11,5,22,0.51,26
"
                                        2020-09-09","19
                                       ",32,8,19,5,30,0.55,27
"
                                        2020-09-10","22
                                       ",67,11,22,5,36,0.57,24
"
                                        2020-09-11","20
                                       ",38,9,19,5,28,0.52,19
"
                                        2020-09-12","27
                                       ",91,13,23,5,25,0.53,60
"
                                        2020-09-13","26
                                       ",82,12,21,5,19,0.59,72
"
                                        2020-09-14","28
                                       ",89,15,26,5,17,0.60,74
"
                                        2020-09-15","21
                                       ",42,11,21,5,21,0.58,47
"
                                        2020-09-16","15
                                       ",9,8,15,5,14,0.48,29
"
                                        2020-09-17","18
                                       ",16,8,18,5,14,0.48,23
"
                                        2020-09-18","14
                                       ",8,6,14,5,13,0.49,26
"
                                        2020-09-19","13
                                       ",11,6,13,5,17,0.51,22
"
                                        2020-09-20","18
                                       ",32,7,16,5,17,0.50,37
"
                                        2020-09-21","21
                                       ",73,8,16,5,15,0.55,55
"
                                        2020-09-22","27
                                       ",126,11,24,5,12,0.59,83
"
                                        2020-09-23","29
                                       ",110,13,28,5,14,0.59,84
"
                                        2020-09-24","32
                                       ",108,15,30,6,20,0.69,68
"
                                        2020-09-25","34
                                       ",115,17,33,6,20,0.73,71
"
                                        2020-09-26","35
                                       ",127,17,33,6,12,0.68,104
"
                                        2020-09-27","33
                                       ",131,15,33,5,12,0.60,93
"
                                        2020-09-28","35
                                       ",139,21,35,5,18,0.69,79
"
                                        2020-09-29","32
                                       ",118,19,31,5,17,0.63,81
"
                                        2020-09-30","26
                                       ",52,15,25,5,20,0.62,69
"
                                        2020-10-01","31
                                       ",77,9,19,5,10,0.60,99
"
                                        2020-10-02","35
                                       ",133,18,35,6,9,0.58,107
"
                                        2020-10-03","36
                                       ",181,19,35,6,13,0.60,95
"
                                        2020-10-04","43
                                       ",259,25,44,6,19,0.67,100
"
                                        2020-10-05","38
                                       ",217,23,37,5,18,0.68,71
"
                                        2020-10-06","32
                                       ",148,16,32,6,16,0.82,52
"
                                        2020-10-07","31
                                       ",148,15,31,5,15,0.70,50
"
                                        2020-10-08","35
                                       ",124,19,35,5,15,0.70,57
"
                                        2020-10-09","44
                                       ",172,26,44,6,16,0.65,75
"
                                        2020-10-10","52
                                       ",201,30,53,7,19,0.60,96
"
                                        2020-10-11","55
                                       ",206,30,56,6,20,0.57,110
"
                                        2020-10-12","50
                                       ",185,28,52,6,16,0.58,96
"
                                        2020-10-13","30
                                       ",53,19,30,5,13,0.51,57
"
                                        2020-10-14","29
                                       ",90,16,29,5,11,0.54,74
"
                                        2020-10-15","37
                                       ",157,16,35,6,12,0.52,93
"
                                        2020-10-16","45
                                       ",244,23,45,6,19,0.58,80
"
                                        2020-10-17","40
                                       ",171,23,40,5,18,0.66,59
"
                                        2020-10-18","37
                                       ",124,19,36,6,19,0.68,63
"
                                        2020-10-19","39
                                       ",126,21,39,6,17,0.62,58
"
                                        2020-10-20","42
                                       ",127,24,42,6,18,0.66,69
"
                                        2020-10-21","42
                                       ",124,25,42,5,18,0.61,67
"
                                        2020-10-22","45
                                       ",121,25,45,6,16,0.65,76
"
                                        2020-10-23","47
                                       ",106,22,50,6,20,0.54,81
"
                                        2020-10-24","59
                                       ",145,29,68,8,24,0.58,87
"
                                        2020-10-25","61
                                       ",150,32,74,7,23,0.64,103
"
                                        2020-10-26","59
                                       ",128,28,65,6,22,0.60,106
"
                                        2020-10-27","52
                                       ",132,23,52,6,21,0.55,96
"
                                        2020-10-28","50
                                       ",179,24,52,6,25,0.57,73
"
                                        2020-10-29","49
                                       ",127,33,49,5,22,0.68,58
"
                                        2020-10-30","53
                                       ",144,37,52,5,21,0.72,72
"
                                        2020-10-31","50
                                       ",118,31,52,5,21,0.59,92
"
                                        2020-11-01","51
                                       ",128,27,55,6,24,0.54,106
"
                                        2020-11-02","58
                                       ",199,39,67,7,26,0.67,80
"
                                        2020-11-03","48
                                       ",155,31,50,6,20,0.70,72
"
                                        2020-11-04","57
                                       ",198,38,63,7,22,0.68,95
"
                                        2020-11-05","50
                                       ",115,24,52,6,24,0.50,95
"
                                        2020-11-06","63
                                       ",147,36,72,7,38,0.68,91
"
                                        2020-11-07","60
                                       ",116,39,69,9,30,0.73,103
"
                                        2020-11-08","58
                                       ",155,36,68,10,18,0.72,115
"
                                        2020-11-09","65
                                       ",167,36,79,9,23,0.61,114
"
                                        2020-11-10","67
                                       ",158,37,83,10,26,0.63,105
"
                                        2020-11-11","53
                                       ",123,26,59,6,23,0.49,83
"
                                        2020-11-12","53
                                       ",109,25,58,7,33,0.51,78
"
                                        2020-11-13","53
                                       ",134,26,56,7,38,0.53,63
"
                                        2020-11-14","53
                                       ",109,29,56,7,30,0.55,57
"
                                        2020-11-15","48
                                       ",69,29,49,6,26,0.59,47
"
                                        2020-11-16","52
                                       ",95,32,56,6,31,0.66,72
